drug_id,drug_N,file_name,imgfile,item_seq,json_file,back_color,camera_la,camera_lo,change_date,chart,color_class1,color_class2,di_class_no,di_company_mf,di_company_mf_en,di_edi_code,di_etc_otc_code,di_item_permit_date,dl_company,dl_company_en,dl_custom_shape,dl_idx,dl_mapping_code,dl_material,dl_material_en,dl_name,dl_name_en,drug_S,drug_dir,drug_shape,form_code_name,height,id,img_key,img_regist_ts,leng_long,leng_short,light_color,line_back,line_front,mark_code_back,mark_code_back_anal,mark_code_back_img,mark_code_front,mark_code_front_anal,mark_code_front_img,print_back,print_front,size,thick,width
K-036704,K-036704,K-036704_0_2_1_2_90_180_200.png,K-036704_0_2_1_2_90_180_200.png,201503940,TL_77_단일_unzipped/K-036704_json/K-036704_0_2_1_2_90_180_200.json,연회색 배경,90,180,,분홍색의 장방형 필름코팅정제,분홍,,[03190]기타의 비타민제,,,642802740,일반의약품,20150617,고려제약(주),Korean Drug,"정제, 저작정",36703,K-036704,레티놀팔미테이트과립|니코틴산아미드|판토텐산칼슘|피리독신염산염|폴산|시아노코발라민1000배산|제피아스코르브산|콜레칼시페롤과립|토코페롤아세테이트 2배산|산화마그네슘|산화아연|리보플라빈|벤포티아민,50% Tocopherol Acetate Powder| Ascorbic Acid Coated| Benfotiamine| Calcium Pantothenate| Cholecalciferol Gr.| Cyanocobalamin(1000倍散)| Folic Acid| Magnesium Oxide| Nicotinamide| Pyridoxine Hydrochloride| Retinol Palmitate Gr.| Riboflavin| Zinc Oxide,뉴로셀텍정 6mg/병,Neuroceltec Tab.,정상알약,뒷면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427087959900018.jpg,20150824.0,18.0,8.0,주백색,,,,"해,태양",http://connectdi.com/design/img/drug/147938657883200066.jpg,,계단,http://connectdi.com/design/img/drug/147938644048800017.jpg,마크,마크,200,6.0,976
K-036242,K-036242,K-036242_0_0_1_0_90_200_200.png,K-036242_0_0_1_0_90_200_200.png,201502716,TL_77_단일_unzipped/K-036242_json/K-036242_0_0_1_0_90_200_200.json,검은색 배경,90,200,20210316.0,담홍색의 원형 정제,분홍,,[01140]해열.진통.소염제,㈜휴온스,Huons,670400780,전문의약품,20150430,(주)휴온스메디케어,Huons Medicare,"정제, 저작정",36241,K-036242,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,휴니즈록소프로펜나트륨수화물정,Huniz Loxoprofen Sodium Hydrate Tab.,정상알약,뒷면,원형,나정,1280,1,http://connectdi.com/design/img/drug/147427059945900188.jpg,20150715.0,9.1,9.1,전구색,,,,,,,,,HNZ,LOX,200,3.7,976
K-036677,K-036677,K-036677_0_2_0_1_70_220_200.png,K-036677_0_2_0_1_70_220_200.png,201503866,TL_77_단일_unzipped/K-036677_json/K-036677_0_2_0_1_70_220_200.json,연회색 배경,70,220,20190905.0,미황색의 유성물질이 충전된 투명한 장방형 연질캡슐,"노랑, 투명",,[02180]동맥경화용제,(주)유유제약,Yuyu Pharma,642104740,전문의약품,20150612,(주)유한양행,Yuhan,연질캡슐제,36676,K-036677,오메가-3-산에틸에스테르90,Omega-3-Acid Ethyl Esters90,티지웰연질캡슐(오메가-3-산에틸에스테르90)(비매품),TG-well Soft Cap.,정상알약,앞면,타원형,"연질캡슐제, 액상",1280,1,http://connectdi.com/design/img/drug/147427082737900111.jpg,20150803.0,25.0,10.0,주광색,,,,,,,,,,YHTGW,200,10.0,976
K-036637,K-036637,K-036637_0_2_0_0_75_120_200.png,K-036637_0_2_0_0_75_120_200.png,201503658,TL_77_단일_unzipped/K-036637_json/K-036637_0_2_0_0_75_120_200.json,연회색 배경,75,120,20190805.0,이 약은 연한 노란색의 장방형 필름코팅정제이다.,노랑,,[02180]동맥경화용제,,,643507280,전문의약품,20150608,한미약품(주),Hanmi Pharm,"정제, 저작정",36636,K-036637,로수바스타틴칼슘|에제티미브,Ezetimibe| Rosuvastatin Calcium,로수젯정10/5밀리그램,Rosuzet Tab. 10/5mg,정상알약,앞면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427082737900159.jpg,20150728.0,11.0,6.0,전구색,-,,,,,,,,분할선,R5,200,4.02,976
K-036860,K-036860,K-036860_0_0_1_0_75_120_200.png,K-036860_0_0_1_0_75_120_200.png,201504313,TL_77_단일_unzipped/K-036860_json/K-036860_0_0_1_0_75_120_200.json,검은색 배경,75,120,,연한 황갈색의 원형필름코팅정,분홍,,[02180]동맥경화용제,,,649506790,전문의약품,20150630,유니메드제약(주),Unimed,"정제, 저작정",36859,K-036860,심바스타틴,Simvastatin,유니심바정 5mg,Unisimva Tab. 5mg,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427093060400112.jpg,20150818.0,5.0,5.0,전구색,,,,,,,,,UM,S5,200,2.0,976
K-036799,K-036799,K-036799_0_2_1_0_75_320_200.png,K-036799_0_2_1_0_75_320_200.png,201504200,TL_77_단일_unzipped/K-036799_json/K-036799_0_2_1_0_75_320_200.json,연회색 배경,75,320,20190912.0,연한 분홍색의 원형 필름코팅정,분홍,,[02320]소화성궤양용제,대원제약(주),Daewon Pharmaceutical,643903400,전문의약품,20150629,삼일제약(주),Samil,"정제, 저작정",36798,K-036799,에스오메프라졸마그네슘삼수화물,Esomeprazole Magnesium Dihydrate,엑소졸정 20mg,Exozole Tab. 20mg,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427087959900178.jpg,20150828.0,8.0,8.0,전구색,,,,,,,,,,iX2,200,3.0,976
K-036800,K-036800,K-036800_0_2_0_2_90_340_200.png,K-036800_0_2_0_2_90_340_200.png,201504201,TL_77_단일_unzipped/K-036800_json/K-036800_0_2_0_2_90_340_200.json,연회색 배경,90,340,20190912.0,분홍색의 원형 필름코팅정,분홍,,[02320]소화성궤양용제,대원제약(주),Daewon Pharmaceutical,643903410,전문의약품,20150629,삼일제약(주),Samil,"정제, 저작정",36799,K-036800,에스오메프라졸마그네슘삼수화물,Esomeprazole Magnesium Dihydrate,엑소졸정 40mg,Exozole Tab. 40mg,정상알약,앞면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427087959900181.jpg,20150828.0,10.0,10.0,주백색,,,,,,,,,,iX4,200,3.5,976
K-036634,K-036634,K-036634_0_0_1_0_90_140_200.png,K-036634_0_0_1_0_90_140_200.png,201503645,TL_77_단일_unzipped/K-036634_json/K-036634_0_0_1_0_90_140_200.json,검은색 배경,90,140,20161012.0,흰색의 원형 필름코팅정제,하양,,[02140]혈압강하제,,,693901510,전문의약품,20150608,(주)셀트리온제약,Celltrion Pharm,"정제, 저작정",36633,K-036634,올메사르탄메독소밀,Olmesartan Medoxomil,셀메텍정 20mg,Cellmetec Tab. 20mg,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/148829647856400080.jpg,20150916.0,9.0,9.0,전구색,,,,,,,,,O3,CL,200,3.5,976
K-036863,K-036863,K-036863_0_2_1_2_75_340_200.png,K-036863_0_2_1_2_75_340_200.png,201504316,TL_77_단일_unzipped/K-036863_json/K-036863_0_2_1_2_75_340_200.json,연회색 배경,75,340,20170610.0,녹색의 원형 필름코팅정,연두,,[02320]소화성궤양용제,,,645404500,전문의약품,20150630,제일약품(주),Jeil Pharmaceutical,"정제, 저작정",36862,K-036863,애엽이소프로판올연조엑스,Artemisia Herb Isopropanol Soft Ext.(20→1),넥실렌에스정[애엽이소프로판올연조엑스(20→1)],Nexillen S Tab.,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427093060400128.jpg,20150827.0,9.5,9.5,주백색,,,,,,,,,NLS,JI,200,4.1,976
K-036335,K-036335,K-036335_0_0_0_2_75_160_200.png,K-036335_0_0_0_2_75_160_200.png,201502964,TL_77_단일_unzipped/K-036335_json/K-036335_0_0_0_2_75_160_200.json,검은색 배경,75,160,20200129.0,흰색의 원형 정제,하양,,[02220]진해거담제,,,"644806170,699801270",일반의약품,20150518,태극제약(주),Tai Guk Pharm,"정제, 저작정",36334,K-036335,암브록솔염산염,Ambroxol Hydrochloride,뮤코로솔정(암브록솔염산염),Mucorosol Tab.,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/1N7WiIONwwD.jpg,20150611.0,8.0,8.0,주백색,,-,,,,,,,,JS분할선ΛL,200,3.8,976
K-036805,K-036805,K-036805_0_2_0_1_75_000_200.png,K-036805_0_2_0_1_75_000_200.png,201504206,TL_77_단일_unzipped/K-036805_json/K-036805_0_2_0_1_75_000_200.json,연회색 배경,75,0,20180111.0,흰색 분말 또는 원주상의 내용물을 함유한 상하부 황녹색 캡슐,연두,연두,[02220]진해거담제,(주)휴비스트제약,Huvist Pharm,654701610,일반의약품,20150629,케이엠에스제약(주),Kms Pharm,경질캡슐제,36804,K-036805,아세틸시스테인,Acetylcysteine,아세텔린캡슐(아세틸시스테인),Acetelin Cap.,정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/152734921040200077.jpg,20180523.0,19.2,5.7,주광색,,,,,,,,,,KMS ACL,200,6.2,976
K-036258,K-036258,K-036258_0_0_1_0_90_260_200.png,K-036258_0_0_1_0_90_260_200.png,201502761,TL_77_단일_unzipped/K-036258_json/K-036258_0_0_1_0_90_260_200.json,검은색 배경,90,260,,녹색의 타원형 필름코팅정,연두,,[02320]소화성궤양용제,(주)마더스제약,Mother'S Pharmaceutical,629700570,전문의약품,20150506,(주)오스코리아제약,Auskorea,"정제, 저작정",36257,K-036258,애엽95%에탄올 연조엑스,Artemisia Herb 95% Ethanol Soft Ext.(20→1),오스렌정,Auslen Tab.,정상알약,뒷면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/148491954364600113.jpg,20150714.0,12.69,6.61,전구색,,,,,,,,,ΛE,ΛUK,200,3.83,976
K-036856,K-036856,K-036856_0_0_0_1_90_100_200.png,K-036856_0_0_0_1_90_100_200.png,201504305,TL_77_단일_unzipped/K-036856_json/K-036856_0_0_0_1_90_100_200.json,검은색 배경,90,100,20210609.0,"흰색 또는 거의 흰색의 가루가든 상부 흰색, 하부 흰색의 경질 캡슐",하양,하양,[01190]기타의 중추신경용약,Genveon Ilac Sanayi ve Ticaret A.S.,,668101500,전문의약품,20150630,한국산도스(주),Sandoz Korea,경질캡슐제,36855,K-036856,프레가발린,Pregabalin,산도스프레가발린캡슐 150mg,Pregabalin Cap. 150mg Sandoz,정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/1MeM47xF8Fz.jpg,20170630.0,17.78,5.96,주광색,,,,,,,,,,P 150,200,6.16,976
K-036751,K-036751,K-036751_0_0_0_1_75_340_200.png,K-036751_0_0_0_1_75_340_200.png,201504106,TL_77_단일_unzipped/K-036751_json/K-036751_0_0_0_1_75_340_200.json,검은색 배경,75,340,20210414.0,흰색의 원형 필름코팅정,하양,,[02140]혈압강하제,주식회사제뉴원사이언스,Kolmar Korea,693901550,전문의약품,20150623,(주)셀트리온제약,Celltrion Pharm,"정제, 저작정",36750,K-036751,올메사탄메독소밀,Olmesartan Medoxomil,셀메텍정 10mg,Cellmetec Tab. 10mg,정상알약,앞면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1NX5POZfTxD.jpg,20150916.0,6.5,6.5,주광색,,,,,,,,,O2,CL,200,2.0,976
K-036270,K-036270,K-036270_0_0_0_2_90_100_200.png,K-036270_0_0_0_2_90_100_200.png,201502775,TL_77_단일_unzipped/K-036270_json/K-036270_0_0_0_2_90_100_200.json,검은색 배경,90,100,20210205.0,노란색의 양쪽이 볼록한 장방형 필름코팅정제,노랑,,[02590]기타의 비뇨생식기관 및 항문용약,,,643307000,전문의약품,20150507,(주)종근당,Chong Kun Dang Pharmaceutical,"정제, 저작정",36269,K-036270,타다라필,Tadalafil,센돔정20mg/PTP,Cendom Tab. 20mg,정상알약,앞면,기타,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427065184100041.jpg,20150708.0,13.2,7.0,주백색,-,,,,,,,,2분할선0,CKD,200,3.9,976
K-036864,K-036864,K-036864_0_2_1_1_90_180_200.png,K-036864_0_2_1_1_90_180_200.png,201504317,TL_77_단일_unzipped/K-036864_json/K-036864_0_2_1_1_90_180_200.json,연회색 배경,90,180,20170610.0,녹색의 원형 필름코팅정,연두,,[02320]소화성궤양용제,,,650204510,전문의약품,20150630,안국약품(주),Ahngook Pharm,"정제, 저작정",36863,K-036864,애엽이소프로판올연조엑스,Artemisia Herb Isopropanol Soft Ext.(20→1),디스텍에프정[애엽이소프로판올연조엑스(20→1)],Distec F Tab.,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427093060400134.jpg,20150901.0,9.9,9.9,주광색,,,,,,,,,90,AG,200,4.5,976
K-036297,K-036297,K-036297_0_2_1_0_75_220_200.png,K-036297_0_2_1_0_75_220_200.png,201502813,TL_77_단일_unzipped/K-036297_json/K-036297_0_2_1_0_75_220_200.json,연회색 배경,75,220,20151217.0,흰색의 장방형 정제,하양,,[02220]진해거담제,,,670103800,일반의약품,20150511,(주)팜젠사이언스,Wooridul Pharmaceutical,"정제, 저작정",36296,K-036297,아세틸시스테인,Acetylcysteine,프리아틸정 600mg,Priatil Tab. 600mg,정상알약,뒷면,타원형,나정,1280,1,http://connectdi.com/design/img/drug/147427076761600137.jpg,20150924.0,15.6,8.58,전구색,-,,,,,,,,분할선,600,200,5.92,976
K-036345,K-036345,K-036345_0_2_1_2_75_100_200.png,K-036345_0_2_1_2_75_100_200.png,201502974,TL_77_단일_unzipped/K-036345_json/K-036345_0_2_1_2_75_100_200.json,연회색 배경,75,100,20190805.0,분홍색의 원형 필름코팅정,분홍,,[02180]동맥경화용제,신일제약(주),Sinil Pharmaceutical,647303080,전문의약품,20150518,에이치엘비제약(주),HLB Pharma,"정제, 저작정",36344,K-036345,로수바스타틴칼슘,Rosuvastatin Calcium,로바스토정 10mg,Rovasto Tab. 10mg,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/151697289835800112.jpg,20151123.0,7.0,7.0,주백색,,,,,,,,,10,CR,200,3.5,976
K-038243,K-038243,K-038243_0_2_1_2_90_280_200.png,K-038243_0_2_1_2_90_280_200.png,201600574,TL_80_단일_unzipped/K-038243_json/K-038243_0_2_1_2_90_280_200.json,연회색 배경,90,280,20190513.0,적갈색의 타원형 필름코팅정제,빨강,,[03910]간장질환용제,,,693902060,일반의약품,20160128,(주)셀트리온제약,Celltrion Pharm,"정제, 저작정",38242,K-038243,오로트산카르니틴|항독성간장엑스|아데닌염산염|피리독신염산염|리보플라빈|시아노코발라민100배산,Adenine Hydrochloride| Antitoxic Liver Ext.| Carnitine Orotate| Cyanocobalamin(100倍散)| Pyridoxine Hydrochloride| Riboflavin,가네진정 300mg/PTP,Ganegin Tab.,정상알약,뒷면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427188404700031.jpg,20160212.0,17.4,9.3,주백색,,,,"간,새,물개,쥐",http://connectdi.com/design/img/drug/147938669511100033.jpg,,,,마크,GNZ,200,5.8,976
K-038733,K-038733,K-038733_0_2_1_0_75_160_200.png,K-038733_0_2_1_0_75_160_200.png,201602144,TL_80_단일_unzipped/K-038733_json/K-038733_0_2_1_0_75_160_200.json,연회색 배경,75,160,20190111.0,무색 내지 연한 파란색의 투명한 내용액을 함유한 파란색의 투명한 타원형 연질캡슐,"파랑, 투명",,[01410]항히스타민제,(주)알피바이오,Rp Bio,642404110,일반의약품,20160418,영진약품(주),Yungjin Pharmaceutical,연질캡슐제,38732,K-038733,로라타딘,Loratadine,알로스탑연질캡슐 10mg/PTP,Allostop Soft Cap.,정상알약,뒷면,타원형,"연질캡슐제, 액상",1280,1,http://connectdi.com/design/img/drug/150099299009800099.jpg,20170719.0,9.9,5.9,전구색,,,,,,,,,,YJAL,200,5.9,976
K-038216,K-038216,K-038216_0_2_0_1_70_000_200.png,K-038216_0_2_0_1_70_000_200.png,201600490,TL_80_단일_unzipped/K-038216_json/K-038216_0_2_0_1_70_000_200.json,연회색 배경,70,0,20200903.0,무색의 투명한 내용액을 함유한 초록색의 투명한 타원형 연질캡슐,"초록, 투명",,[01410]항히스타민제,(주)알피바이오,Rp Bio,642706410,일반의약품,20160125,동화약품(주),Dong Wha Pharm,연질캡슐제,38215,K-038216,로라타딘,Loratadine,플로라딘연질캡슐 10mg/PTP,Floradine Soft Cap.,정상알약,앞면,타원형,"연질캡슐제, 액상",1280,1,http://connectdi.com/design/img/drug/1McEBdO4Bq0.jpg,20171128.0,9.6,5.9,주광색,,,,,,,,,,D-WF,200,5.9,976
K-038261,K-038261,K-038261_0_2_0_2_70_180_200.png,K-038261_0_2_0_2_70_180_200.png,201600677,TL_80_단일_unzipped/K-038261_json/K-038261_0_2_0_2_70_180_200.json,연회색 배경,70,180,20200529.0,"연회색 가루의 내용물이 든 상부는 녹색, 하부는 미황색의불투명한 경질캡슐제",초록,노랑,[03250]단백아미노산제제,(주)마더스제약,Mother'S Pharmaceutical,621802800,일반의약품,20160202,(주)한국파비스제약,Pharvis Korea,경질캡슐제,38260,K-038261,약용효모|케라틴|티아민질산염|판토텐산칼슘|L-시스틴|p-아미노벤조산,Calcium Pantothenate| Keratin| L-Cystine| Medicinal Yeast| p-Aminobenzoic Acid| Thiamine Nitrate,모앤캡슐 20mg/PTP,Moaen Cap.,정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/148128160194800113.jpg,20161207.0,18.95,6.43,주백색,,,,,,,,,,CVP,200,6.74,976
K-038684,K-038684,K-038684_0_1_0_2_75_300_200.png,K-038684_0_1_0_2_75_300_200.png,201601858,TL_80_단일_unzipped/K-038684_json/K-038684_0_1_0_2_75_300_200.json,파랑색 배경,75,300,20210201.0,"흰색 분말이 들어있는 상, 하부 연녹색의 경질캡슐",초록,초록,[02220]진해거담제,㈜바이넥스,Binex,658203110,일반의약품,20160407,(주)비보존제약,Inist Biopharm,경질캡슐제,38683,K-038684,에르도스테인,Erdosteine,비보존에르도스테인캡슐,Inist Erdosteine Cap.,정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/147592416853700166.jpg,20161007.0,19.1,6.63,주백색,,,,,,,"inist,INIST,Inist",http://connectdi.com/design/img/drug/147938669511100021.jpg,,마크 EDT,200,6.91,976
K-038545,K-038545,K-038545_0_0_0_1_75_120_200.png,K-038545_0_0_0_1_75_120_200.png,201601505,TL_80_단일_unzipped/K-038545_json/K-038545_0_0_0_1_75_120_200.json,검은색 배경,75,120,20210318.0,연한 노란색의 장방형 필름코팅정제,노랑,,[01140]해열.진통.소염제,㈜넥스팜코리아,Nexpharm Korea,674400710,전문의약품,20160315,아이큐어(주),Icure Pharmaceuticals & Cosmetics,"정제, 저작정",38544,K-038545,트라마돌염산염|아세트아미노펜,Acetaminophen| Tramadol Hydrochloride,울파워셋세미정,Woolpowerset-semi Tab.,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147541213655600031.jpg,20160929.0,12.02,5.19,주광색,,,,,,,,,,ICUPS,200,3.99,976
K-038606,K-038606,K-038606_0_0_0_2_90_300_200.png,K-038606_0_0_0_2_90_300_200.png,201601680,TL_80_단일_unzipped/K-038606_json/K-038606_0_0_0_2_90_300_200.json,검은색 배경,90,300,20210201.0,흰색의 원형 필름코팅정,하양,,[02320]소화성궤양용제,,,658203100,전문의약품,20160330,(주)비보존제약,Inist Biopharm,"정제, 저작정",38605,K-038606,레바미피드,Rebamipide,비보존레바미피드정 100mg,Inist Rebapimipide Tab. 100mg,정상알약,앞면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1NV00at7TBY.jpg,20160609.0,8.08,8.08,주백색,,,,,,,,,,I∩I100,200,3.87,976
K-038220,K-038220,K-038220_0_1_1_0_70_160_200.png,K-038220_0_1_1_0_70_160_200.png,201600500,TL_80_단일_unzipped/K-038220_json/K-038220_0_1_1_0_70_160_200.json,파랑색 배경,70,160,20190912.0,녹색의 장용제피를 한 양면이 볼록한 타원형 정제,연두,,[02320]소화성궤양용제,,,650204590,전문의약품,20160125,안국약품(주),Ahngook Pharm,장용정제,38219,K-038220,에스-판토프라졸나트륨삼수화물,S-Pantoprazole Sodium Trihydrate,레토프라정40밀리그램(에스-판토프라졸나트륨삼수화물),Letopra Tab. 40mg,정상알약,뒷면,타원형,장용성필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427180466500105.jpg,20160321.0,11.24,5.75,전구색,,,,,,,,,,L40,200,3.46,976
K-038695,K-038695,K-038695_0_2_0_2_70_180_200.png,K-038695_0_2_0_2_70_180_200.png,201601896,TL_80_단일_unzipped/K-038695_json/K-038695_0_2_0_2_70_180_200.json,연회색 배경,70,180,20160609.0,"흰색의 분말이 들어있는 상부 초록색, 하부 황색의 경질캡슐제",초록,노랑,[02220]진해거담제,,,693902160,일반의약품,20160408,(주)셀트리온제약,Celltrion Pharm,경질캡슐제,38694,K-038695,에르도스테인,Erdosteine,에리텐캡슐(에르도스테인),Eriten Cap.,정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/147427226381000192.jpg,20160705.0,19.1,6.63,주백색,,,,,,,,,,CLP 584,200,6.63,976
K-038171,K-038171,K-038171_0_2_1_1_75_080_200.png,K-038171_0_2_1_1_75_080_200.png,201600358,TL_80_단일_unzipped/K-038171_json/K-038171_0_2_1_1_75_080_200.json,연회색 배경,75,80,20210119.0,연노랑 내지 연한 녹색의 투명한 내용물을 함유한 녹색의 투명한 장방형 연질캡슐,"초록, 투명",,[01140]해열.진통.소염제,(주)알피바이오,Rp Bio,644914150,일반의약품,20160120,제이더블유중외제약(주),Jw Pharmaceutical,연질캡슐제,38170,K-038171,아세트아미노펜|dl-메틸에페드린염산염|클로페라스틴염산염|구아이페네신,Acetaminophen| Cloperastine Hydrochloride| DL-Methylephedrine Hydrochloride| Guaifenesin,화콜씨코프연질캡슐 200mg/PTP,Facol C Cough Soft Cap.,정상알약,뒷면,타원형,"연질캡슐제, 액상",1280,1,http://connectdi.com/design/img/drug/147427180466400051.jpg,20160425.0,19.6,8.9,주광색,,,,,,,,,,FAc-C,200,9.1,976
